"""2017-04-22 00:14:07""","""物美价廉，比电器商场还是要实惠多了，机器是没有开过箱的真品，下次还会介绍朋友购买的，物流也是相当的快第二天货就到了下午就装好了，效果不错?","""深***悟""",2
"""2017-03-06 12:02:14""","""2月底买的，送货到家，很方便，家里挂的空调都是买的格力的。现在这个天气不冷不热，用的少，晚上凉，用的暖风，效果还是可以的。遥控器需要电池，家里没电池，不想出去买，手机上下载了个遥控精灵，可以使用，很方便。安装一共花了一百多，一米铜管和一个支架，没收高空作业费，很棒。","""青***4""",4
"""2017-04-19 21:57:01""","""格力真是好速度，隔天到货，因为几天前安装了一台，故有安装师傅王孟松的电话，他看我急，当天傍晚就来安装，安装位置有点特殊所以他和拍档（未知名，人特好）弄到7点半才弄好，让人感动的是不吃饭，不收多给的钱。他们代表的是公司形象，值得点赞！！！在此向两位师傅道声感谢！","""慧***9""",4
"""2017-04-18 14:43:58""","""好空调的确是格力造，一直在美的、海尔、奥克斯、格力，这四家徘徊，不知道买哪家的，前三家便宜些，但想想，美的集团锅碗瓢盆啥都做，觉得它应该不够专业，海尔主要是做洗衣机的，其它产品我有用过，过得去，但无特色。奥克斯，感觉身边见得少，不想入手。格力是主打空调的，相信它的专业，于是选择了格力，今天安装试用了，静音效果好。制冷，制热都很出色，不愧是专业厂商大品牌。与我想象的和期望的吻合，很满意！愉快的购物！客服和售后都很热情。这次买了台，计划再过一阵子，再买台客厅中央空调和客房空调。还来格力天猫官方旗舰店！","""t***2""",4
"""2017-03-06 22:51:30""","""外观不错，价格也合适，放在客房，使用机会也不会太高，安装好后用制热试机，外机声音很大，换制冷就不会，不知道怎么回事。照理说两种模式声音也不会差这么多啊。","""b***2""",4
"""2017-04-23 17:41:57""","""物流牟师傅绝对的五星好评，因为是老房子没有电梯，师傅直接两个箱子一起给扛上六楼的，而且态度特别好，辛苦啦，安装师傅也特别好，空调还没送到，就打电话过来询问，中午空调到的，下午下着雨来安装，需要在室外工作，只收了高空作业费，已经安装好了，好评","""空***晴""",0
"""2017-03-17 16:38:08""","""看到有活动果断下手入货，在这里不得不说下安装服务的两位师傅，态度非常好，全程每个程序都小心翼翼的，稍微有点东西都是找东西盖着，连垃圾都帮忙清理了，服务没得说！！！","""m***1""",3
"""2017-04-23 15:31:24""","""已经装好，两台机都试了功能，制冷，制热效果很好，就是室外机噪音有点大。支持格力。好样的。为你点赞?","""x***子""",4
"""2017-04-08 11:25:47""","""精致漂亮，适合我的小书房，真的很静音啊，制冷制热效果很棒，买空调就选格力，安装迅速，服务态度一级棒，物流神速啊！","""粉***阳""",3
"""2017-04-20 10:52:41""","""整体服务满意！工人来收我两个高空作业费经售后人员调解发现一个高空作业费的收取条件不成立，工人又没收，说明格力还是很负责的，明码标价，该收的收不该收的不能乱收，这还是大品牌风度，再次也提醒后来人，安装的各种费用细节一定要详细了解，多跟售后沟通，明明白白的就不会有矛盾，机器很满意，服务也满意","""诸***8""",3
"""2017-03-28 13:34:51""","""空调安装好质量没问题，试了一下制热效果很好！买对了","""p***2""",0
"""2017-04-15 15:51:09""","""?(???????)?安装好了！按约送来的，当天也安装好了，我家在18楼有阳台，安装的时候也没有收安装费之类的。也没有乱说缺材料之类的！给安装师父和配送师父一个五星好评！","""小***o""",2
"""2017-03-26 07:44:39""","""制热可以，制冷没试，室外机比我7年前格力室外机噪音大，室外机外观有摩损，我就收了100块钱的高空费，安装人员很细心，整体还可以，","""t***1""",3
"""2017-03-16 09:42:54""","""买了四台空调   对格力还是比较相信的   希望这次买的空调质量一如既往 安装四台空调  高空费和加长铜管共1150     其中三台延长了铜管   加长铜管这块的长度  作为消费者真的难以测量特别是外面的长度  只能安装人员测量  希望他们能够实事求是  对于空调的制热情况  只是安装时试了下感觉不错 因为还没入住   等入住后才能认真感受    总得来说对于空调目前还是好评   再说下客服   客服回复的真慢","""路***8""",4
"""2017-04-07 06:06:16""","""上午拍的，下午就送货了，神速！第二天就安装好了！！送货和安装师傅态度都不错，家住17楼，家里原先有一台春兰空调，所以加了拆机费，再加上接了两米的铜管和两米的出水管，一共花了320，没算高空作业费！拍的时候是活动的第二百多名，在前三百内，留有照片为证，希望卖家诚信的送一台风扇，后面再追评！","""熊***妹""",4
"""2017-04-22 00:14:07""","""物美价廉，比电器商场还是要实惠多了，机器是没有开过箱的真品，下次还会介绍朋友购买的，物流也是相当的快第二天货就到了下午就装好了，效果不错?","""深***悟""",2
"""2017-04-01 17:58:17""","""好空调，格力造啊！为了董小姐也必须买格力。就是格力啊你可长点心吧，别找什么日日顺物流合作啦！耽误我一整天的时间在家等空调，啥事都没有干成。催物流吧，送货的人家理都不理你！我买的海尔洗衣机人家都是自己海尔送货上门，速度那个快。当然格力家客服还是很不错?都帮忙催，虽然人家物流还是晚上六点才送到。尔康啊，记住以后别找日日顺啦！","""小***2""",0
"""2017-04-20 22:58:29""","""上市公司就是不一样，从下单开始，一直有客服&ldquo;跟踪&rdquo;，昨天下单的，快递师傅今天中午就到了，还帮忙送上楼，快递师傅也相当不错，提前电话预约，非常有礼貌，然后打电话预约，下午就有师傅主动联系过来安装了，安装师傅也很好，没有乱收费任何东西，下次买电器就买格力的，质量真的可以，服务还非常不错，100个赞。","""此***羽""",3
"""2017-04-15 10:13:21""","""三个师傅过来安装，不到一小时就装好了。态度超级好的，钻孔墙弄脏了还说帮我擦好再走。空调很好高大上，装在宝宝房间他很喜欢呢。本来要买海尔的，犹豫再三还是选择了格力，希望格力售后也给力些。不要让人失望。","""生***你""",3
"""2017-04-19 11:16:58""","""还不错，比实体店便宜，就是安装花钱，打1个孔60，支架40，墙有保温层收20，一共120，可以接受。制冷热效果都不错，手机控制","""柠***3""",3
"""2017-04-19 21:57:01""","""格力真是好速度，隔天到货，因为几天前安装了一台，故有安装师傅王孟松的电话，他看我急，当天傍晚就来安装，安装位置有点特殊所以他和拍档（未知名，人特好）弄到7点半才弄好，让人感动的是不吃饭，不收多给的钱。他们代表的是公司形象，值得点赞！！！在此向两位师傅道声感谢！","""慧***9""",4
"""2017-03-06 22:51:30""","""外观不错，价格也合适，放在客房，使用机会也不会太高，安装好后用制热试机，外机声音很大，换制冷就不会，不知道怎么回事。照理说两种模式声音也不会差这么多啊。","""b***2""",4
"""2017-03-19 23:09:37""","""<b></b>此<b></b>用<b></b>户<b></b>没<b></b>有<b></b>填<b></b>写<b></b>评<b></b>论<b></b>!<b></b>","""t***9""",4
"""2017-04-18 14:43:58""","""好空调的确是格力造，一直在美的、海尔、奥克斯、格力，这四家徘徊，不知道买哪家的，前三家便宜些，但想想，美的集团锅碗瓢盆啥都做，觉得它应该不够专业，海尔主要是做洗衣机的，其它产品我有用过，过得去，但无特色。奥克斯，感觉身边见得少，不想入手。格力是主打空调的，相信它的专业，于是选择了格力，今天安装试用了，静音效果好。制冷，制热都很出色，不愧是专业厂商大品牌。与我想象的和期望的吻合，很满意！愉快的购物！客服和售后都很热情。这次买了台，计划再过一阵子，再买台客厅中央空调和客房空调。还来格力天猫官方旗舰店！","""t***2""",4
"""2017-04-23 17:41:57""","""物流牟师傅绝对的五星好评，因为是老房子没有电梯，师傅直接两个箱子一起给扛上六楼的，而且态度特别好，辛苦啦，安装师傅也特别好，空调还没送到，就打电话过来询问，中午空调到的，下午下着雨来安装，需要在室外工作，只收了高空作业费，已经安装好了，好评","""空***晴""",0
"""2017-04-24 11:23:06""","""大品牌就是服务好啊！家在农村，配货大哥送货上门。售后服务好啊，签收前后都有电话交流，签收后告知几时安排师傅上门安装。之前也一直犹豫网上买电器没有实体店靠谱，但是从签收到安装，完全体现出网上买电器也是不错选择，售后打电话过来说，以后空调出现问题就给他电话，保修6年，这点很满意！之前在亲戚买的空调，由家里装修电工师傅安装，打孔把墙壁都打裂了，也没补，今年年初老爸给补好。去年夏天，空调内机滴水，我都不知道该找卖空调的亲戚来看还是找电工师傅，到现在空调也没管它。这次买的格力，没买错。安装师傅很专业，内机都看不到管，很美！家里是以前的老房，是土墙，外机孔也打的刚好。这两天下雨降温，空调试了下，运行中声音小，而且空调显示屏也设计的很好，简单清晰，护眼不反光。总之这次网购非常满意，以前用的格力牌热水器用了十多年，希望这个空调也能耐用！第一次这么认真评价&hellip;&hellip;","""q***0""",3
"""2017-03-17 16:38:08""","""看到有活动果断下手入货，在这里不得不说下安装服务的两位师傅，态度非常好，全程每个程序都小心翼翼的，稍微有点东西都是找东西盖着，连垃圾都帮忙清理了，服务没得说！！！","""m***1""",3
"""2017-03-06 12:02:14""","""2月底买的，送货到家，很方便，家里挂的空调都是买的格力的。现在这个天气不冷不热，用的少，晚上凉，用的暖风，效果还是可以的。遥控器需要电池，家里没电池，不想出去买，手机上下载了个遥控精灵，可以使用，很方便。安装一共花了一百多，一米铜管和一个支架，没收高空作业费，很棒。","""青***4""",4
"""2017-04-08 11:25:47""","""精致漂亮，适合我的小书房，真的很静音啊，制冷制热效果很棒，买空调就选格力，安装迅速，服务态度一级棒，物流神速啊！","""粉***阳""",3
"""2017-04-20 10:52:41""","""整体服务满意！工人来收我两个高空作业费经售后人员调解发现一个高空作业费的收取条件不成立，工人又没收，说明格力还是很负责的，明码标价，该收的收不该收的不能乱收，这还是大品牌风度，再次也提醒后来人，安装的各种费用细节一定要详细了解，多跟售后沟通，明明白白的就不会有矛盾，机器很满意，服务也满意","""诸***8""",3
"""2017-03-16 09:42:54""","""买了四台空调   对格力还是比较相信的   希望这次买的空调质量一如既往 安装四台空调  高空费和加长铜管共1150     其中三台延长了铜管   加长铜管这块的长度  作为消费者真的难以测量特别是外面的长度  只能安装人员测量  希望他们能够实事求是  对于空调的制热情况  只是安装时试了下感觉不错 因为还没入住   等入住后才能认真感受    总得来说对于空调目前还是好评   再说下客服   客服回复的真慢","""路***8""",4
"""2017-04-23 15:31:24""","""已经装好，两台机都试了功能，制冷，制热效果很好，就是室外机噪音有点大。支持格力。好样的。为你点赞?","""x***子""",4
"""2017-04-07 18:38:54""","""今天试了下冷气，还行。开机时温度显示很大，好看。就是在关机那刹间，才感到原来关机后这么安静。如此看来，开机运行时不是那么静音的。","""k***3""",3
"""2017-04-19 22:42:51""","""格力空调真心好！特意用了几天再来评论，声音真的很小，而且制冷也很快，一打开空调就有凉风出来了，好评！还有安装空调的师傅也是很快，空调还没到就打电话过来预约安装了，无论从售后或者空调品质来看格力是我用过最放心的！","""h***4""",4
"""2017-05-04 08:35:21""","""格力空调一直不错，还是选择格力","""h***7""",3
"""2017-05-04 08:09:32""","""已经装上了，只付了支架费50元，无论送货师傅还是安装师傅态度超级好，空调未使用，待使用后再来追评！","""l***a""",3
"""2017-05-04 19:26:18""","""买了3台格力空调 发货准时 当天到货后当天厂家就打电话给我预约安装时间 安装师傅服务不错","""可***q""",3
"""2017-05-04 22:24:41""","""声音有点大可承受范围，安装师傅很热心晚上9点钟还上门安装，在这说声谢谢了。","""y***8""",2
"""2017-05-04 15:12:11""","""第二次买，安装快，服务好，等试用后追评","""s***6""",4
"""2017-05-04 23:03:44""","""非常愉快。非常开心。超级凉爽。还无线控制哦","""k***n""",4
"""2017-05-04 12:58:01""","""货已经收到，还没安装，等装好以后，感受以后再作评价，相信格力空调的品牌。不过快递有待改善，本来只需三个小时，花了5天才到。","""a***1""",3
"""2017-05-04 14:06:31""","""快递并没有按时派送，打电话去催各种理由然后说改时间派，不满意","""邓***发""",3
"""2017-05-04 14:21:53""","""很不错，到货当天安装师傅就上门来安装。","""她***l""",3
"""2017-05-04 20:20:03""","""的好，己安装好了","""智***0""",3
"""2017-05-04 19:11:16""","""还不错，物美价廉！","""临***6""",2
"""2017-05-05 00:12:15""","""物流很快，第二天就收到空调了。第三天就上门安装。售后服务也很好。","""c***9""",3
"""2017-05-04 12:03:47""","""刚收到货，等待师傅来安装。","""l***w""",2
"""2017-05-04 14:24:25""","""安装服务很到位！","""q***9""",3
"""2017-05-04 11:33:11""","""非常好，大品牌。","""j***9""",4
"""2017-05-04 11:25:25""","""质量好！","""h***7""",4
"""2017-05-04 17:41:52""","""价格便宜","""王***0""",1
"""2017-05-04 10:34:20""","""不错","""奈***子""",0
"""2017-05-04 18:57:50""","""很好","""a***8""",3
"""2017-05-04 16:03:52""","""给父母买的，买了两台，不知道怎么样！","""星***5""",4
